tick,pop,births,deaths,food,max_generation,life_mean,predation_rate,foraging_rate,attack_attempt_rate,attack_success_rate,failed_action_count,failed_action_rate,ate_pct,cons_mean,brain_size,brain_size_stddev,brain_size_p10,brain_size_p50,brain_size_p90,lineage_diversity,p_fwd_food,mi_sa,mi_sa_juvenile,mi_sa_adult,h_action,idle_fraction,reproduction_efficiency,mean_gestation_ticks,mean_offspring_transfer_energy,damage_avoidance,reward_reversal_shift,util
107500,1226,12338,12349,2965,296,247.4892234006158,0.0002543614334080037,0.04721674951005143,0.055778174681589666,0.00456023229264903,902459,0.43779425112436976,58.31337666780705,11.744611700307903,9.970636215334421,1.8864466592422946,8,10,12,3.418433434451837,0.31936835384953016,0.02218266255605025,0.019946943160562634,0.02434160795959693,2.395325993938974,0.02677424040555258,0.06110673620294291,0.8425774877650897,184.25774877650898,1,,0.6067425022707832
110000,1271,12539,12494,2664,304,242.4887306242145,0.00023866103285098922,0.047137094841223644,0.055001609335515636,0.004339164539625226,897680,0.4358660122785176,58.29074151654797,11.408378718056138,9.686860739575138,1.6406928393806937,8,10,11,3.492128113747044,0.30474423546958535,0.0288518560254465,0.024440507099840008,0.03152831783258397,2.410754731516174,0.027819626940026692,0.058984297823898545,0.8638867033831629,186.38867033831627,1,,0.6133919845802993
112500,1196,12268,12343,3161,311,248.44866337476589,0.00025062777106766746,0.0471211108921456,0.053627476494205004,0.004673495518565941,882187,0.4311060657742089,57.704750553379874,11.747573642090925,9.804347826086957,1.8922075266294414,8,10,12,3.5131260882370112,0.304180802288291,0.027721058607190836,0.02143593705451931,0.02994288968873493,2.404638509919008,0.026773183447725224,0.05990994950530829,0.8520066889632107,185.20066889632108,1,,0.6037189969360047
115000,1210,12143,12129,3023,313,247.0539253873453,0.00022394010721832447,0.04737347996278395,0.055220481282281055,0.004055381300890283,898590,0.4463169501501233,57.34441270665628,11.683285726651086,10.049586776859504,2.21434556371124,8,10,12,3.57073691439881,0.2948241714713261,0.02790514300523148,0.0209643888887989,0.030822196016304246,2.4052564014228457,0.023175287376514885,0.05890942609033135,0.9132231404958677,191.32231404958677,1,,0.592914024173651
117500,1250,12180,12140,3038,323,248.1835492565864,0.00024924084519874516,0.04757114098200195,0.056297712255284064,0.004427193134750366,893232,0.4417693484778495,57.56021215546474,11.871228588818363,10.1624,1.984748407229497,8,10,13,3.471826994585036,0.2921684936842691,0.032097179543807045,0.022821904003817506,0.03598574753740869,2.3982256708781082,0.02175448509676508,0.05947149469736919,0.8848,188.48,1,,0.5967586329968823
120000,1213,12316,12353,2999,325,246.64856338988832,0.00024427625686318364,0.04745074878746557,0.05285815245380825,0.004621354427335539,887148,0.4324804441276809,58.342569699036574,11.715917810555034,9.870568837592746,1.7036596338417722,8,10,12,3.6550757023630154,0.29901211527291416,0.03391030659160814,0.024111277722943206,0.0372431470073981,2.3785913965379395,0.020147000941393836,0.06071960322233945,0.8730420445177246,187.30420445177248,1,,0.6041116380119316
122500,1248,12087,12052,2816,331,248.0029704700332,0.0002409839138865494,0.04781904311548481,0.05538537839720865,0.004351038502585994,880931,0.43821744450966543,57.8105888520007,11.821422330945309,10.023237179487179,1.7755294718152101,8,10,12,3.442227702561359,0.2949603687493786,0.030715363630928912,0.023425165763016672,0.03302106929669222,2.387144063743766,0.016379464440924044,0.05815950920245399,0.8613782051282052,186.13782051282053,1,,0.5961506622963053
125000,1191,11877,11934,3302,333,253.4714247857963,0.0002407079251429704,0.047626727845726774,0.05367264209866656,0.004484741494567687,879365,0.43268703240361456,57.83941347937461,12.128345552513029,9.958018471872377,1.532163132736801,8,10,12,3.729147954489331,0.3067294777613976,0.027547001055120503,0.01875546653079737,0.02966171833898712,2.3506325971701227,0.01255058760491321,0.059765406814373485,0.9202350965575147,192.02350965575147,1,,0.5956747051936853
127500,1158,13918,13951,3551,348,212.7352144469526,0.00023482953643479018,0.04667365058974402,0.05648528218682628,0.004157357940747936,906957,0.4661757283120349,63.84499623777276,10.195259593679458,9.812607944732298,1.8034547359060378,8,10,12,3.7330534735740883,0.3028676234954697,0.022421292473375803,0.019209311574475273,0.02205951426609726,2.422091762809349,0.02068309598542654,0.05374471453671346,0.8281519861830743,182.81519861830742,1,0.0029741611328218866,0.650144219192192
130000,1145,14067,14080,3548,364,206.93155978301255,0.00023459275483307494,0.04753056311544891,0.05573666766883358,0.004208948339483395,940592,0.4585296701346741,63.55799955413539,9.846399643308315,9.642794759825328,1.8133187641474573,8,10,11,3.7128259708460183,0.3019356993417197,0.023657182505198368,0.02190096785996944,0.02532618931834511,2.3807583491713027,0.015384725744147428,0.0560847151508869,0.8096069868995633,180.96069868995633,1,0.0016024421048430933,0.6551150580749227
132500,1225,13371,13291,3282,367,215.56751004965713,0.00024363661995759856,0.04786772772704023,0.0552903306264606,0.0044064959857736865,941818,0.4635362245799437,62.252699613777885,10.274611807361866,9.531428571428572,1.8632953034221629,7,10,11,3.606476112772405,0.3042043657948021,0.025201996487428886,0.023305425760761517,0.027278708450677595,2.36603251905686,0.013157832628505636,0.05612666803789631,0.8244897959183674,182.44897959183675,1,0.001252806018736642,0.6311788971780969
135000,1205,13488,13508,3057,379,217.90227608172142,0.00023633181698948146,0.04807537276539191,0.05560595798205373,0.004250116814204607,929593,0.44717941958599033,62.99230948496854,10.49289209974365,10.061410788381743,1.8823168388651434,8,10,12,3.500085286370734,0.29992086551723734,0.0302355236316948,0.027096935278245148,0.03139948825875131,2.3384352914791577,0.011624373901691663,0.05893919928685666,0.7759336099585062,177.59336099585062,1,0.0011814439542253913,0.6303684717660775
137500,1189,13049,13065,3291,380,221.1510768241723,0.00024088964729861013,0.04831135636017185,0.05682471383535986,0.004239170442574471,938195,0.457874984138759,62.311153969784634,10.664577306332369,10.43986543313709,1.8607879668079825,9,10,13,3.633497457949741,0.28072263691277405,0.03208588140402965,0.028110546971924198,0.033922916917703855,2.351956581487776,0.010504907819913796,0.05606950573413713,0.8410428931875525,184.10428931875526,1,0.0013126796836495942,0.6180769851744385
140000,1184,12961,12966,3359,386,224.92805755395685,0.0002785795677164024,0.04838657498103861,0.053502733674338686,0.005206828671821987,936490,0.4581281559325417,61.037911244038476,10.893460512488886,10.787162162162161,2.243678218166858,9,10,13,3.6371251232357507,0.2813224987549952,0.03389989810164443,0.02812333023438198,0.03624497869178913,2.3533120245289325,0.011699385787661528,0.05586397138054394,0.8403716216216216,184.03716216216216,1,0.0011367531702529505,0.6192202581833949
142500,1154,13082,13112,3320,394,221.32538603088247,0.00023926751660166505,0.048494437120460546,0.055351995718446734,0.0043226538356217975,905979,0.44629309525228705,61.30890471237699,10.792863429074327,10.880415944540728,2.3163007246672693,9,10,14,3.80308220303478,0.2762864560241849,0.03567290188541679,0.02980990952078585,0.037997327410916104,2.353973162507737,0.01177201974871858,0.05562240372800211,0.8726169844020797,187.26169844020797,1,0.0010291273667874393,0.6231807120032897
145000,1191,13113,13076,3102,401,220.55623197693046,0.00022038559556866505,0.048426133554391126,0.05717385722686501,0.003854656765489485,918767,0.4521871673255968,60.66965716116629,10.680390900352451,11.099076406381192,2.416065210898504,9,10,14,3.665619429129068,0.272651400357112,0.03588032287734965,0.030136001868209337,0.0374902704390617,2.368590393063324,0.012074052452192634,0.053385172820909495,0.8656591099916037,186.56591099916037,1,0.0012931501039055845,0.6185678943313685
147500,1160,12535,12566,3308,412,230.45254435888853,0.000232352418271934,0.04884279100423944,0.055119197151930296,0.004215453603786697,887246,0.44601856571646314,59.717107465684634,11.241379310344827,11.662931034482758,2.9747799157194668,9,10,16,3.6816914022681226,0.2918139176991517,0.029461374101808158,0.02520871306410989,0.03142530442868802,2.3618381855754498,0.011756724972995574,0.054921703164296294,0.9862068965517241,198.6206896551724,1,0.0006279125734282047,0.601881732415267
150000,1166,12439,12433,3216,426,232.63180164170262,0.00025579393269890615,0.04904766790888642,0.060185437866089146,0.004250096730508803,901390,0.45590508329185936,60.379114834560376,11.442921215198442,12.355060034305318,3.4135997239421747,10,11,18,3.7208576325604397,0.2874569973384455,0.03040868500444311,0.0259669471968908,0.03190645067983632,2.3765767826882143,0.011728666039685495,0.05257218690830403,0.9579759862778731,195.7975986277873,1,0.0011586172275224694,0.5993214313038878
152500,1176,12592,12582,3171,445,229.80008364700961,0.00025518332058020856,0.048970549162480365,0.05865156638699203,0.004350835558192425,900310,0.4518644030366878,60.493517356754495,11.275533249686324,12.664965986394558,3.8485349936674016,10,11,20,3.8069670799602493,0.2962622713975484,0.027048971309358683,0.023811135493751804,0.028497876335216485,2.3735163236816588,0.013483806325428853,0.054553095255630984,0.8698979591836735,186.98979591836735,1,0.0009153847458198945,0.5952208324911603
155000,1152,12759,12783,3265,447,225.80057471264368,0.0002176213621204909,0.04904122869457751,0.05817550325849779,0.003740773176529463,877076,0.44957022862535184,60.24630541871921,11.14096880131363,12.481770833333334,4.099840908530523,10,10,20,3.7033170452468194,0.3043917515458783,0.02554741828462944,0.022320421224008537,0.02677746630507968,2.381521922495468,0.013961795043027272,0.05630502416098497,0.8819444444444444,188.19444444444446,1,0.0008307495562461503,0.597783610361746
